Time_Index,natural_gas,nuclear,solar_pv,distributed_solar,onshore_wind,offshore_wind,battery,clean_firm,coal,hydro
7360,1,1,0.4421,0.3158,0.9552,1,1,1,1,0.6237
7361,1,1,0.1919,0.1371,0.9838,1,1,1,1,0.7122
7362,1,1,0,0,0.9652,1,1,1,1,0.7268
7363,1,1,0,0,0.9239,1,1,1,1,0.7390
7364,1,1,0,0,0.9716,1,1,1,1,0.7181
7365,1,1,0,0,0.9605,1,1,1,1,0.5971
7366,1,1,0,0,0.9451,1,1,1,1,0.5363
7367,1,1,0,0,0.8897,1,1,1,1,0.4679
7368,1,1,0,0,0.9089,1,1,1,1,0.4117
7369,1,1,0,0,0.8721,1,1,1,1,0.5063
7370,1,1,0,0,0.8251,1,1,1,1,0.5098
7371,1,1,0,0,0.8193,1,1,1,1,0.5042
7372,1,1,0,0,0.7934,1,1,1,1,0.5051
7373,1,1,0,0,0.7876,1,1,1,1,0.5748
7374,1,1,0,0,0.7347,1,1,1,1,0.5765
7375,1,1,0,0,0.6655,0.8902,1,1,1,0.5869
7376,1,1,0.1392,0.0994,0.7534,0.8333,1,1,1,0.4136
7377,1,1,0.4851,0.3465,0.7753,0.9935,1,1,1,0.2462
7378,1,1,0.7361,0.5258,0.7021,0.9122,1,1,1,0.2189
7379,1,1,0.8859,0.6328,0.6416,0.6381,1,1,1,0.2128
7380,1,1,0.8877,0.6341,0.6605,0.463,1,1,1,0.2189
7381,1,1,0.8082,0.5773,0.6827,0.7008,1,1,1,0.2189
7382,1,1,0.6924,0.4946,0.7018,0.4749,1,1,1,0.2189
7383,1,1,0.6341,0.4529,0.633,0.701,1,1,1,0.4057
7384,1,1,0.4644,0.3317,0.6067,0.6043,1,1,1,0.6237
7385,1,1,0.2097,0.1498,0.5963,0.6866,1,1,1,0.7122
7386,1,1,0,0,0.6548,0.9685,1,1,1,0.7268
7387,1,1,0,0,0.7491,1,1,1,1,0.7390
7388,1,1,0,0,0.8089,1,1,1,1,0.7181
7389,1,1,0,0,0.8444,1,1,1,1,0.5971
7390,1,1,0,0,0.7575,1,1,1,1,0.5363
7391,1,1,0,0,0.6658,0.9403,1,1,1,0.4679
7392,1,1,0,0,0.7248,0.88,1,1,1,0.4117
7393,1,1,0,0,0.5597,1,1,1,1,0.6670
7394,1,1,0,0,0.4733,1,1,1,1,0.6669
7395,1,1,0,0,0.4296,1,1,1,1,0.6709
7396,1,1,0,0,0.3913,1,1,1,1,0.6891
7397,1,1,0,0,0.3623,0.9673,1,1,1,0.7052
7398,1,1,0,0,0.3418,0.729,1,1,1,0.7425
7399,1,1,0,0,0.4597,0.8102,1,1,1,0.7368
7400,1,1,0.0346,0.0247,0.4503,0.7954,1,1,1,0.6441
7401,1,1,0.3683,0.2631,0.3945,0.8389,1,1,1,0.3978
7402,1,1,0.5564,0.3974,0.3737,0.975,1,1,1,0.2189
7403,1,1,0.6775,0.4839,0.3781,1,1,1,1,0.2189
7404,1,1,0.7473,0.5338,0.4425,1,1,1,1,0.2189
7405,1,1,0.7937,0.5669,0.4673,1,1,1,1,0.2229
7406,1,1,0.8539,0.6099,0.5237,0.9771,1,1,1,0.4533
7407,1,1,0.81,0.5786,0.5141,1,1,1,1,0.6253
7408,1,1,0.5811,0.4151,0.5522,1,1,1,1,0.7255
7409,1,1,0.2643,0.1888,0.5501,0.8568,1,1,1,0.7360
7410,1,1,0,0,0.3903,0.711,1,1,1,0.7664
7411,1,1,0,0,0.3392,0.8212,1,1,1,0.7731
7412,1,1,0,0,0.2672,1,1,1,1,0.7724
7413,1,1,0,0,0.2749,1,1,1,1,0.7637
7414,1,1,0,0,0.2396,0.9197,1,1,1,0.7261
7415,1,1,0,0,0.1971,0.9371,1,1,1,0.7225
7416,1,1,0,0,0.1799,1,1,1,1,0.7057
7417,1,1,0,0,0.1594,1,1,1,1,0.6670
7418,1,1,0,0,0.1284,1,1,1,1,0.6669
7419,1,1,0,0,0.1317,0.9958,1,1,1,0.6709
7420,1,1,0,0,0.1065,0.836,1,1,1,0.6891
7421,1,1,0,0,0.1044,0.9249,1,1,1,0.7052
7422,1,1,0,0,0.1138,0.9093,1,1,1,0.7425
7423,1,1,0,0,0.1206,0.9414,1,1,1,0.7368
7424,1,1,0.1047,0.0748,0.0965,0.9082,1,1,1,0.6441
7425,1,1,0.3674,0.2624,0.0865,0.8356,1,1,1,0.3978
7426,1,1,0.6611,0.4722,0.1339,0.9526,1,1,1,0.2189
7427,1,1,0.733,0.5236,0.1473,1,1,1,1,0.2189
7428,1,1,0.8154,0.5824,0.0632,0.6405,1,1,1,0.2189
7429,1,1,0.867,0.6193,0.0438,0.4106,1,1,1,0.2229
7430,1,1,0.8907,0.6362,0.0079,0.3298,1,1,1,0.4533
7431,1,1,0.7808,0.5577,0.0127,0.5669,1,1,1,0.6253
7432,1,1,0.5645,0.4032,0.0304,0.6565,1,1,1,0.7255
7433,1,1,0.2289,0.1635,0.0084,0.6125,1,1,1,0.7360
7434,1,1,0,0,0.0097,0.6982,1,1,1,0.7664
7435,1,1,0,0,0.0542,0.9602,1,1,1,0.7731
7436,1,1,0,0,0.0872,1,1,1,1,0.7724
7437,1,1,0,0,0.1323,1,1,1,1,0.7637
7438,1,1,0,0,0.1395,1,1,1,1,0.7261
7439,1,1,0,0,0.1515,1,1,1,1,0.7225
7440,1,1,0,0,0.1748,1,1,1,1,0.7057
7441,1,1,0,0,0.1869,1,1,1,1,0.6235
7442,1,1,0,0,0.2405,1,1,1,1,0.5952
7443,1,1,0,0,0.2528,1,1,1,1,0.6046
7444,1,1,0,0,0.3682,1,1,1,1,0.6337
7445,1,1,0,0,0.257,1,1,1,1,0.6266
7446,1,1,0,0,0.3325,1,1,1,1,0.6428
7447,1,1,0,0,0.3014,1,1,1,1,0.6149
7448,1,1,0,0,0.3587,1,1,1,1,0.6434
7449,1,1,0.1278,0.0913,0.377,1,1,1,1,0.5819
7450,1,1,0.3049,0.2178,0.363,1,1,1,1,0.2778
7451,1,1,0.4194,0.2996,0.4355,1,1,1,1,0.2516
7452,1,1,0.4466,0.319,0.4569,1,1,1,1,0.2466
7453,1,1,0.4831,0.3451,0.4575,1,1,1,1,0.2189
7454,1,1,0.4404,0.3146,0.4266,0.9699,1,1,1,0.2525
7455,1,1,0.3716,0.2654,0.4768,0.8145,1,1,1,0.3617
7456,1,1,0.232,0.1657,0.4671,0.7465,1,1,1,0.6394
7457,1,1,0.0316,0.0226,0.4394,0.5982,1,1,1,0.7782
7458,1,1,0,0,0.399,0.3621,1,1,1,0.7964
7459,1,1,0,0,0.3995,0.4001,1,1,1,0.8003
7460,1,1,0,0,0.4972,0.6273,1,1,1,0.7905
7461,1,1,0,0,0.4476,0.4534,1,1,1,0.7564
7462,1,1,0,0,0.4625,0.8383,1,1,1,0.6886
7463,1,1,0,0,0.4022,0.9425,1,1,1,0.6719
7464,1,1,0,0,0.4421,1,1,1,1,0.6336
7465,1,1,0,0,0.4498,1,1,1,1,0.6235
7466,1,1,0,0,0.4685,1,1,1,1,0.5952
7467,1,1,0,0,0.4821,1,1,1,1,0.6046
7468,1,1,0,0,0.5384,1,1,1,1,0.6337
7469,1,1,0,0,0.4703,1,1,1,1,0.6266
7470,1,1,0,0,0.4525,1,1,1,1,0.6428
7471,1,1,0,0,0.561,1,1,1,1,0.6149
7472,1,1,0.0048,0.0034,0.5858,1,1,1,1,0.6434
7473,1,1,0.2771,0.1979,0.5823,1,1,1,1,0.5819
7474,1,1,0.5222,0.373,0.6397,1,1,1,1,0.2778
7475,1,1,0.7133,0.5095,0.7749,1,1,1,1,0.2516
7476,1,1,0.7514,0.5367,0.8368,1,1,1,1,0.2466
7477,1,1,0.7633,0.5452,0.8427,1,1,1,1,0.2189
7478,1,1,0.8114,0.5796,0.8641,1,1,1,1,0.2525
7479,1,1,0.7427,0.5305,0.7925,1,1,1,1,0.3617
7480,1,1,0.544,0.3886,0.8872,1,1,1,1,0.6394
7481,1,1,0.2348,0.1677,0.8302,1,1,1,1,0.7782
7482,1,1,0,0,0.7422,1,1,1,1,0.7964
7483,1,1,0,0,0.6562,1,1,1,1,0.8003
7484,1,1,0,0,0.6414,1,1,1,1,0.7905
7485,1,1,0,0,0.6179,1,1,1,1,0.7564
7486,1,1,0,0,0.6428,1,1,1,1,0.6886
7487,1,1,0,0,0.6244,1,1,1,1,0.6719
7488,1,1,0,0,0.5293,1,1,1,1,0.6336
7489,1,1,0,0,0.514,1,1,1,1,0.5615
7490,1,1,0,0,0.5114,1,1,1,1,0.5675
7491,1,1,0,0,0.4483,1,1,1,1,0.4928
7492,1,1,0,0,0.529,1,1,1,1,0.5390
7493,1,1,0,0,0.4668,1,1,1,1,0.5299
7494,1,1,0,0,0.4333,1,1,1,1,0.5360
7495,1,1,0,0,0.3914,1,1,1,1,0.5658
7496,1,1,0.1247,0.0891,0.3291,1,1,1,1,0.6345
7497,1,1,0.4837,0.3455,0.3042,1,1,1,1,0.3194
7498,1,1,0.7364,0.526,0.4736,1,1,1,1,0.2443
7499,1,1,0.9111,0.6508,0.6146,1,1,1,1,0.2553
7500,1,1,0.9569,0.6835,0.574,1,1,1,1,0.2555
7501,1,1,0.9456,0.6754,0.4887,1,1,1,1,0.2324
7502,1,1,0.9295,0.6639,0.6004,1,1,1,1,0.2349
7503,1,1,0.7923,0.5659,0.5914,1,1,1,1,0.4236
7504,1,1,0.5599,0.3999,0.5231,1,1,1,1,0.6273
7505,1,1,0.2472,0.1766,0.4467,1,1,1,1,0.7389
7506,1,1,0,0,0.2711,1,1,1,1,0.7503
7507,1,1,0,0,0.2147,1,1,1,1,0.7547
7508,1,1,0,0,0.2039,1,1,1,1,0.7477
7509,1,1,0,0,0.192,1,1,1,1,0.7525
7510,1,1,0,0,0.1777,1,1,1,1,0.6876
7511,1,1,0,0,0.1266,0.8885,1,1,1,0.5411
7512,1,1,0,0,0.0808,0.6778,1,1,1,0.5031
7513,1,1,0,0,0.0871,0.6358,1,1,1,0.5615
7514,1,1,0,0,0.0779,0.4239,1,1,1,0.5675
7515,1,1,0,0,0.0618,0.323,1,1,1,0.4928
7516,1,1,0,0,0.0488,0.513,1,1,1,0.5390
7517,1,1,0,0,0.0335,0.3893,1,1,1,0.5299
7518,1,1,0,0,0.0325,0.4706,1,1,1,0.5360
7519,1,1,0,0,0.0313,0.6056,1,1,1,0.5658
7520,1,1,0.1046,0.0747,0.0595,0.5118,1,1,1,0.6345
7521,1,1,0.4393,0.3138,0.058,0.3968,1,1,1,0.3194
7522,1,1,0.639,0.4564,0.09,0.3102,1,1,1,0.2443
7523,1,1,0.716,0.5114,0.0854,0.1182,1,1,1,0.2553
7524,1,1,0.6811,0.4865,0.0414,0.0369,1,1,1,0.2555
7525,1,1,0.7363,0.5259,0.0455,0.1515,1,1,1,0.2324
7526,1,1,0.7357,0.5255,0.0316,0.1075,1,1,1,0.2349
7527,1,1,0.6336,0.4526,0.0131,0.0449,1,1,1,0.4236
7528,1,1,0.4598,0.3284,0.0217,0.0191,1,1,1,0.6273
7529,1,1,0.1735,0.1239,0.025,0.0381,1,1,1,0.7389
7530,1,1,0,0,0.0154,0.0025,1,1,1,0.7503
7531,1,1,0,0,0.0098,0.0013,1,1,1,0.7547
7532,1,1,0,0,0.0164,0.0066,1,1,1,0.7477
7533,1,1,0,0,0.0319,0.0146,1,1,1,0.7525
7534,1,1,0,0,0.0372,0.0074,1,1,1,0.6876
7535,1,1,0,0,0.0754,0.0094,1,1,1,0.5411
7536,1,1,0,0,0.0736,0.0028,1,1,1,0.5031
7537,1,1,0,0,0.0694,0.0031,1,1,1,0.5435
7538,1,1,0,0,0.0632,0.0022,1,1,1,0.6036
7539,1,1,0,0,0.0548,0.0024,1,1,1,0.6201
7540,1,1,0,0,0.0776,0.0189,1,1,1,0.6438
7541,1,1,0,0,0.0443,0.0699,1,1,1,0.3822
7542,1,1,0,0,0.0759,0.0264,1,1,1,0.3875
7543,1,1,0,0,0.0747,0.0434,1,1,1,0.3792
7544,1,1,0.1159,0.0828,0.079,0.1496,1,1,1,0.3633
7545,1,1,0.4725,0.3375,0.0932,0.3053,1,1,1,0.3349
7546,1,1,0.722,0.5157,0.1153,0.7972,1,1,1,0.3141
7547,1,1,0.8987,0.6419,0.1606,0.8003,1,1,1,0.3053
7548,1,1,0.9468,0.6763,0.2038,0.5234,1,1,1,0.2832
7549,1,1,0.9451,0.6751,0.2248,0.4392,1,1,1,0.2776
7550,1,1,0.917,0.655,0.2447,0.2802,1,1,1,0.2868
7551,1,1,0.7799,0.5571,0.2645,0.4583,1,1,1,0.4813
7552,1,1,0.5509,0.3935,0.3179,0.7027,1,1,1,0.5462
7553,1,1,0.237,0.1693,0.2157,0.5346,1,1,1,0.5950
7554,1,1,0,0,0.1424,0.4488,1,1,1,0.6442
7555,1,1,0,0,0.1226,0.5278,1,1,1,0.6783
7556,1,1,0,0,0.1613,0.749,1,1,1,0.6591
7557,1,1,0,0,0.1821,0.8013,1,1,1,0.6302
7558,1,1,0,0,0.1605,0.5865,1,1,1,0.5891
7559,1,1,0,0,0.1623,0.3624,1,1,1,0.5742
7560,1,1,0,0,0.1494,0.2542,1,1,1,0.5255
7561,1,1,0,0,0.1661,0.1636,1,1,1,0.5435
7562,1,1,0,0,0.2137,0.0648,1,1,1,0.6036
7563,1,1,0,0,0.2663,0.0462,1,1,1,0.6201
7564,1,1,0,0,0.2706,0.0856,1,1,1,0.6438
7565,1,1,0,0,0.2562,0.0674,1,1,1,0.3822
7566,1,1,0,0,0.2681,0.0189,1,1,1,0.3875
7567,1,1,0,0,0.2357,0.0449,1,1,1,0.3792
7568,1,1,0.1075,0.0768,0.2181,0.0294,1,1,1,0.3633
7569,1,1,0.4651,0.3322,0.2624,0.0915,1,1,1,0.3349
7570,1,1,0.7136,0.5097,0.4032,0.3051,1,1,1,0.3141
7571,1,1,0.8775,0.6268,0.4292,0.3795,1,1,1,0.3053
7572,1,1,0.9134,0.6524,0.5742,0.4601,1,1,1,0.2832
7573,1,1,0.8319,0.5942,0.6087,0.326,1,1,1,0.2776
7574,1,1,0.7413,0.5295,0.6845,0.4855,1,1,1,0.2868
7575,1,1,0.6646,0.4747,0.7922,0.5435,1,1,1,0.4813
7576,1,1,0.4949,0.3535,0.7559,0.7483,1,1,1,0.5462
7577,1,1,0.1613,0.1152,0.7759,0.8818,1,1,1,0.5950
7578,1,1,0,0,0.7452,1,1,1,1,0.6442
7579,1,1,0,0,0.8217,1,1,1,1,0.6783
7580,1,1,0,0,0.913,1,1,1,1,0.6591
7581,1,1,0,0,0.9113,1,1,1,1,0.6302
7582,1,1,0,0,0.9419,1,1,1,1,0.5891
7583,1,1,0,0,0.8234,0.9292,1,1,1,0.5742
7584,1,1,0,0,0.726,1,1,1,1,0.5255
7585,1,1,0,0,0.7596,0.9981,1,1,1,0.6241
7586,1,1,0,0,0.7071,0.8077,1,1,1,0.6693
7587,1,1,0,0,0.7952,1,1,1,1,0.6948
7588,1,1,0,0,0.6985,0.8194,1,1,1,0.7134
7589,1,1,0,0,0.4286,0.9405,1,1,1,0.7239
7590,1,1,0,0,0.4789,0.6929,1,1,1,0.7476
7591,1,1,0,0,0.3576,0.5235,1,1,1,0.7259
7592,1,1,0,0,0.1915,0.8866,1,1,1,0.7534
7593,1,1,0.2787,0.1991,0.2437,1,1,1,1,0.6782
7594,1,1,0.5082,0.363,0.3559,1,1,1,1,0.5430
7595,1,1,0.6313,0.4509,0.3892,1,1,1,1,0.4957
7596,1,1,0.616,0.44,0.5091,1,1,1,1,0.4597
7597,1,1,0.5807,0.4148,0.6161,1,1,1,1,0.4036
7598,1,1,0.6128,0.4377,0.578,1,1,1,1,0.5124
7599,1,1,0.6096,0.4354,0.533,1,1,1,1,0.6241
7600,1,1,0.4214,0.301,0.4741,1,1,1,1,0.7581
7601,1,1,0.1771,0.1265,0.3584,1,1,1,1,0.7709
7602,1,1,0,0,0.4034,0.9804,1,1,1,0.7767
7603,1,1,0,0,0.6473,1,1,1,1,0.7783
7604,1,1,0,0,0.6493,1,1,1,1,0.7679
7605,1,1,0,0,0.3079,1,1,1,1,0.7336
7606,1,1,0,0,0.2495,1,1,1,1,0.6713
7607,1,1,0,0,0.234,1,1,1,1,0.6250
7608,1,1,0,0,0.1952,1,1,1,1,0.5836
7609,1,1,0,0,0.1948,1,1,1,1,0.6241
7610,1,1,0,0,0.1776,1,1,1,1,0.6693
7611,1,1,0,0,0.1541,1,1,1,1,0.6948
7612,1,1,0,0,0.151,1,1,1,1,0.7134
7613,1,1,0,0,0.1372,1,1,1,1,0.7239
7614,1,1,0,0,0.1371,1,1,1,1,0.7476
7615,1,1,0,0,0.1415,1,1,1,1,0.7259
7616,1,1,0.0846,0.0604,0.139,1,1,1,1,0.7534
7617,1,1,0.4584,0.3274,0.1429,1,1,1,1,0.6782
7618,1,1,0.7192,0.5137,0.2454,1,1,1,1,0.5430
7619,1,1,0.9003,0.6431,0.3568,1,1,1,1,0.4957
7620,1,1,0.9496,0.6783,0.2642,1,1,1,1,0.4597
7621,1,1,0.9724,0.6946,0.2554,0.8442,1,1,1,0.4036
7622,1,1,0.922,0.6586,0,0,1,1,1,0.5124
7623,1,1,0.8074,0.5767,0.2014,0.6185,1,1,1,0.6241
7624,1,1,0.5534,0.3953,0,0,1,1,1,0.7581
7625,1,1,0.2379,0.1699,0,0,1,1,1,0.7709
7626,1,1,0,0,0,0,1,1,1,0.7767
7627,1,1,0,0,0.3606,0.6008,1,1,1,0.7783
7628,1,1,0,0,0.3453,0.3735,1,1,1,0.7679
7629,1,1,0,0,0,0,1,1,1,0.7336
7630,1,1,0,0,0,0,1,1,1,0.6713
7631,1,1,0,0,0,0,1,1,1,0.6250
7632,1,1,0,0,0,0,1,1,1,0.5836
7633,1,1,0,0,0,0,1,1,1,0.6902
7634,1,1,0,0,0,0,1,1,1,0.7169
7635,1,1,0,0,0,0,1,1,1,0.7326
7636,1,1,0,0,0,0,1,1,1,0.7412
7637,1,1,0,0,0,0,1,1,1,0.7354
7638,1,1,0,0,0,0,1,1,1,0.7415
7639,1,1,0,0,0,0,1,1,1,0.7374
7640,1,1,0.0039,0.0028,0,0,1,1,1,0.7454
7641,1,1,0.2904,0.2074,0,0,1,1,1,0.6021
7642,1,1,0.5398,0.3856,0,0,1,1,1,0.3373
7643,1,1,0.6983,0.4988,0,0,1,1,1,0.2633
7644,1,1,0.8051,0.5751,0,0,1,1,1,0.2454
7645,1,1,0.7133,0.5095,0.1128,0.5697,1,1,1,0.2327
7646,1,1,0.5207,0.3719,0,0,1,1,1,0.2496
7647,1,1,0.4802,0.343,0.0441,0.4206,1,1,1,0.3755
7648,1,1,0.3969,0.2835,0.0241,0.2733,1,1,1,0.7272
7649,1,1,0.064,0.0457,0.0023,0.2933,1,1,1,0.7537
7650,1,1,0,0,0.0008,0.1805,1,1,1,0.7541
7651,1,1,0,0,0.0021,0.1441,1,1,1,0.7542
7652,1,1,0,0,0.0056,0.2775,1,1,1,0.7538
7653,1,1,0,0,0.0055,0.2213,1,1,1,0.7498
7654,1,1,0,0,0.0051,0.2297,1,1,1,0.7322
7655,1,1,0,0,0.0138,0.1699,1,1,1,0.7314
7656,1,1,0,0,0.0085,0.1259,1,1,1,0.6953
7657,1,1,0,0,0.0137,0.1855,1,1,1,0.6902
7658,1,1,0,0,0.0271,0.2786,1,1,1,0.7169
7659,1,1,0,0,0.029,0.3098,1,1,1,0.7326
7660,1,1,0,0,0.0404,0.349,1,1,1,0.7412
7661,1,1,0,0,0.0407,0.3843,1,1,1,0.7354
7662,1,1,0,0,0.0418,0.3996,1,1,1,0.7415
7663,1,1,0,0,0.025,0.3308,1,1,1,0.7374
7664,1,1,0,0,0.0325,0.35,1,1,1,0.7454
7665,1,1,0.2752,0.1966,0.0373,0.4512,1,1,1,0.6021
7666,1,1,0.4567,0.3262,0.0554,0.3003,1,1,1,0.3373
7667,1,1,0.5559,0.3971,0.0758,0.177,1,1,1,0.2633
7668,1,1,0.5698,0.407,0.082,0.3623,1,1,1,0.2454
7669,1,1,0.555,0.3964,0.067,0.8157,1,1,1,0.2327
7670,1,1,0.6381,0.4558,0.0727,0.569,1,1,1,0.2496
7671,1,1,0.5967,0.4262,0.0658,0.6155,1,1,1,0.3755
7672,1,1,0.478,0.3414,0.0765,0.737,1,1,1,0.7272
7673,1,1,0.1994,0.1424,0.0411,0.169,1,1,1,0.7537
7674,1,1,0,0,0.0307,0.2287,1,1,1,0.7541
7675,1,1,0,0,0.0428,0.3817,1,1,1,0.7542
7676,1,1,0,0,0.0639,0.4425,1,1,1,0.7538
7677,1,1,0,0,0.0779,0.6095,1,1,1,0.7498
7678,1,1,0,0,0.0766,0.6501,1,1,1,0.7322
7679,1,1,0,0,0.0877,0.541,1,1,1,0.7314
7680,1,1,0,0,0.0937,0.7413,1,1,1,0.6953
7681,1,1,0,0,0.101,1,1,1,1,0.6830
7682,1,1,0,0,0.1341,1,1,1,1,0.6830
7683,1,1,0,0,0.135,1,1,1,1,0.6917
7684,1,1,0,0,0.0992,1,1,1,1,0.7139
7685,1,1,0,0,0.0965,0.9461,1,1,1,0.6999
7686,1,1,0,0,0.1214,0.9773,1,1,1,0.6851
7687,1,1,0,0,0.1296,1,1,1,1,0.6624
7688,1,1,0.035,0.025,0.1277,1,1,1,1,0.5939
7689,1,1,0.4424,0.316,0.126,1,1,1,1,0.3757
7690,1,1,0.7084,0.506,0.1252,1,1,1,1,0.2191
7691,1,1,0.8931,0.6379,0.1297,1,1,1,1,0.2189
7692,1,1,0.9507,0.6791,0.1353,1,1,1,1,0.2189
7693,1,1,0.9499,0.6785,0.0745,1,1,1,1,0.2189
7694,1,1,0.9187,0.6562,0.0421,1,1,1,1,0.2194
7695,1,1,0.7686,0.549,0.0366,1,1,1,1,0.3959
7696,1,1,0.5372,0.3837,0.0212,0.6465,1,1,1,0.6025
7697,1,1,0.2093,0.1495,0.0018,0.492,1,1,1,0.6769
7698,1,1,0,0,0.0001,0.288,1,1,1,0.7229
7699,1,1,0,0,0,0.2229,1,1,1,0.7312
7700,1,1,0,0,0.0003,0.1922,1,1,1,0.7087
7701,1,1,0,0,0.0024,0.2852,1,1,1,0.6827
7702,1,1,0,0,0.0022,0.3829,1,1,1,0.6570
7703,1,1,0,0,0.0032,0.4709,1,1,1,0.6506
7704,1,1,0,0,0.0062,0.5366,1,1,1,0.6299
7705,1,1,0,0,0.0056,0.7245,1,1,1,0.6830
7706,1,1,0,0,0.0063,0.6416,1,1,1,0.6830
7707,1,1,0,0,0.0068,0.6856,1,1,1,0.6917
7708,1,1,0,0,0.0081,0.8935,1,1,1,0.7139
7709,1,1,0,0,0.015,0.6514,1,1,1,0.6999
7710,1,1,0,0,0.0277,0.7079,1,1,1,0.6851
7711,1,1,0,0,0.0531,0.8665,1,1,1,0.6624
7712,1,1,0.0041,0.0029,0.0917,1,1,1,1,0.5939
7713,1,1,0.3555,0.2539,0.0686,0.9727,1,1,1,0.3757
7714,1,1,0.5837,0.4169,0.0678,0.978,1,1,1,0.2191
7715,1,1,0.73,0.5214,0.0896,1,1,1,1,0.2189
7716,1,1,0.7363,0.5259,0.0772,1,1,1,1,0.2189
7717,1,1,0.671,0.4793,0.0861,0.9401,1,1,1,0.2189
7718,1,1,0.5916,0.4226,0.0977,1,1,1,1,0.2194
7719,1,1,0.5291,0.3779,0.1327,1,1,1,1,0.3959
7720,1,1,0.3224,0.2303,0.1377,1,1,1,1,0.6025
7721,1,1,0.0608,0.0434,0.0895,1,1,1,1,0.6769
7722,1,1,0,0,0.0652,0.9355,1,1,1,0.7229
7723,1,1,0,0,0.0677,0.9151,1,1,1,0.7312
7724,1,1,0,0,0.1067,1,1,1,1,0.7087
7725,1,1,0,0,0.1112,1,1,1,1,0.6827
7726,1,1,0,0,0.1278,1,1,1,1,0.6570
7727,1,1,0,0,0.1142,1,1,1,1,0.6506
7728,1,1,0,0,0.1293,1,1,1,1,0.6299
7729,1,1,0,0,0.1412,1,1,1,1,0.6721
7730,1,1,0,0,0.1494,1,1,1,1,0.6656
7731,1,1,0,0,0.1588,1,1,1,1,0.6871
7732,1,1,0,0,0.1479,1,1,1,1,0.7195
7733,1,1,0,0,0.1082,1,1,1,1,0.7157
7734,1,1,0,0,0.1082,1,1,1,1,0.7392
7735,1,1,0,0,0.1275,1,1,1,1,0.7185
7736,1,1,0.0001,0.0001,0.1197,1,1,1,1,0.7302
7737,1,1,0.3198,0.2284,0.1376,1,1,1,1,0.6557
7738,1,1,0.5946,0.4247,0.1364,1,1,1,1,0.4713
7739,1,1,0.6899,0.4928,0.1568,1,1,1,1,0.3747
7740,1,1,0.6979,0.4985,0.1417,1,1,1,1,0.3747
7741,1,1,0.74,0.5286,0.1264,1,1,1,1,0.3130
7742,1,1,0.7182,0.513,0.125,1,1,1,1,0.3623
7743,1,1,0.6031,0.4308,0.1168,1,1,1,1,0.5945
7744,1,1,0.4193,0.2995,0.125,1,1,1,1,0.8613
7745,1,1,0.1359,0.0971,0.0909,1,1,1,1,0.8728
7746,1,1,0,0,0.0586,1,1,1,1,0.8851
7747,1,1,0,0,0.0557,1,1,1,1,0.8859
7748,1,1,0,0,0.0611,1,1,1,1,0.8864
7749,1,1,0,0,0.0813,1,1,1,1,0.8412
7750,1,1,0,0,0.0715,1,1,1,1,0.7596
7751,1,1,0,0,0.0824,1,1,1,1,0.6958
7752,1,1,0,0,0.0759,1,1,1,1,0.6851
7753,1,1,0,0,0.0612,0.9024,1,1,1,0.6721
7754,1,1,0,0,0.0737,1,1,1,1,0.6656
7755,1,1,0,0,0.0843,1,1,1,1,0.6871
7756,1,1,0,0,0.1063,1,1,1,1,0.7195
7757,1,1,0,0,0.0748,0.9505,1,1,1,0.7157
7758,1,1,0,0,0.0726,0.9231,1,1,1,0.7392
7759,1,1,0,0,0.0763,0.9353,1,1,1,0.7185
7760,1,1,0,0,0.0549,0.846,1,1,1,0.7302
7761,1,1,0.2752,0.1966,0.0556,0.5984,1,1,1,0.6557
7762,1,1,0.5165,0.3689,0.078,0.6371,1,1,1,0.4713
7763,1,1,0.7344,0.5246,0.075,0.6164,1,1,1,0.3747
7764,1,1,0.8165,0.5832,0.0809,0.8337,1,1,1,0.3747
7765,1,1,0.7174,0.5124,0.0624,0.5399,1,1,1,0.3130
7766,1,1,0.5467,0.3905,0.0332,0.51,1,1,1,0.3623
7767,1,1,0.4117,0.2941,0.0168,0.3627,1,1,1,0.5945
7768,1,1,0.2055,0.1468,0.0373,0.4139,1,1,1,0.8613
7769,1,1,0.0057,0.0041,0.0089,0.3692,1,1,1,0.8728
7770,1,1,0,0,0.0052,0.3273,1,1,1,0.8851
7771,1,1,0,0,0.0068,0.3039,1,1,1,0.8859
7772,1,1,0,0,0.0049,0.1885,1,1,1,0.8864
7773,1,1,0,0,0.0027,0.192,1,1,1,0.8412
7774,1,1,0,0,0.0045,0.1861,1,1,1,0.7596
7775,1,1,0,0,0.0065,0.1436,1,1,1,0.6958
7776,1,1,0,0,0.0118,0.1361,1,1,1,0.6851
7777,1,1,0,0,0.019,0.1743,1,1,1,0.7050
7778,1,1,0,0,0.0619,0.3145,1,1,1,0.7395
7779,1,1,0,0,0.0775,0.6892,1,1,1,0.7610
7780,1,1,0,0,0.0579,0.7009,1,1,1,0.7714
7781,1,1,0,0,0.0635,0.6909,1,1,1,0.7608
7782,1,1,0,0,0.0558,0.8695,1,1,1,0.8162
7783,1,1,0,0,0.0462,0.7701,1,1,1,0.8234
7784,1,1,0,0,0.032,0.5242,1,1,1,0.8612
7785,1,1,0.4183,0.2988,0.064,0.5615,1,1,1,0.7951
7786,1,1,0.6896,0.4926,0.1045,0.837,1,1,1,0.5498
